,Name,Status,Link,Speakers,Glottocode,Country
4104,Loja Highland Quichua,Endangered/unsafe,https://en.wal.unesco.org/languages/loja-highland-quichua,99999,loja1235,N/A
4105,Lokaa,Potentially vulnerable,https://en.wal.unesco.org/languages/lokaa,999999,loka1252,N/A
4106,Loko,Potentially vulnerable,https://en.wal.unesco.org/languages/loko,999999,loko1255,N/A
4107,Lokono,Severely endangered,https://en.wal.unesco.org/languages/lokono,9999,araw1276,Guyana
4108,Lokoya,Definitely endangered,https://en.wal.unesco.org/languages/lokoya,9999,loko1254,N/A
4109,Lola,Definitely endangered,https://en.wal.unesco.org/languages/lola,999,lola1248,N/A
4110,Lolak,Severely endangered,https://en.wal.unesco.org/languages/lolak,99,lola1250,N/A
4111,Lole,Endangered/unsafe,https://en.wal.unesco.org/languages/lole,99999,lole1239,N/A
4112,Lolo,Potentially vulnerable,https://en.wal.unesco.org/languages/lolo,9999999,lolo1261,N/A
4113,Loloda-Laba,Endangered/unsafe,https://en.wal.unesco.org/languages/loloda-laba,99999,lolo1264,N/A
4114,Lolopo,Potentially vulnerable,https://en.wal.unesco.org/languages/lolopo,999999,lolo1259,N/A
4115,Loma (Côte d'Ivoire),Endangered/unsafe,https://en.wal.unesco.org/languages/loma-cote-divoire,9999,loma1258,N/A
4116,Loma (Liberia),Potentially vulnerable,https://en.wal.unesco.org/languages/loma-liberia,999999,loma1260,N/A
4117,Lomaiviti,Endangered/unsafe,https://en.wal.unesco.org/languages/lomaiviti,9999,loma1261,N/A
4118,Lomavren,Critically endangered,https://en.wal.unesco.org/languages/lomavren,99,loma1235,N/A
4119,Lombard,Definitely endangered,https://en.wal.unesco.org/languages/lombard,9999999,lomb1257,N/A
4120,Lombi,Endangered/unsafe,https://en.wal.unesco.org/languages/lombi,9999,lomb1254,N/A
4121,Lombo,Endangered/unsafe,https://en.wal.unesco.org/languages/lombo,9999,lomb1260,N/A
4122,Lomeriano-Ignaciano Chiquitano,Definitely endangered,https://en.wal.unesco.org/languages/lomeriano-ignaciano-chiquitano,9999,chiq1248,N/A
4123,Loncong,Definitely endangered,https://en.wal.unesco.org/,N/A,N/A,N/A
4124,Loncong,Definitely endangered,https://en.wal.unesco.org/languages/loncong,999,lonc1237,N/A
4125,Long Phuri Naga,Endangered/unsafe,https://en.wal.unesco.org/languages/long-phuri-naga,999,long1375,Myanmar
4126,Longchuan Achang,Definitely endangered,https://en.wal.unesco.org/languages/longchuan-achang,99999,acha1249,N/A
4127,Longgu,Definitely endangered,https://en.wal.unesco.org/languages/longgu,9999,long1395,N/A
4128,Longjia,Not in use,https://en.wal.unesco.org/languages/longjia,0,long1417,N/A
4129,Longto,Definitely endangered,https://en.wal.unesco.org/languages/longto,9999,long1387,Cameroon
4130,Longuda,Endangered/unsafe,https://en.wal.unesco.org/languages/longuda,99999,long1389,N/A
4131,Loniu,Endangered/unsafe,https://en.wal.unesco.org/languages/loniu,999,loni1238,N/A
4132,Lonwolwol,Definitely endangered,https://en.wal.unesco.org/languages/lonwolwol,9999,lonw1238,N/A
4133,Loo,Definitely endangered,https://en.wal.unesco.org/languages/loo,9999,looo1238,N/A
4134,Lopa,Endangered/unsafe,https://en.wal.unesco.org/languages/lopa,9999,lopa1238,N/A
4135,Lopit,Endangered/unsafe,https://en.wal.unesco.org/languages/lopit,99999,lopi1242,N/A
4136,Lopohan,Severely endangered,https://en.wal.unesco.org/languages/lopohan,999,koro1309,N/A
4137,Lorang,Endangered/unsafe,https://en.wal.unesco.org/languages/lorang,999,lora1237,N/A
4138,Lote,Endangered/unsafe,https://en.wal.unesco.org/languages/lote,9999,lote1237,N/A
4139,Lotha Naga,Potentially vulnerable,https://en.wal.unesco.org/languages/lotha-naga,999999,loth1237,India
4140,Lotud,Definitely endangered,https://en.wal.unesco.org/languages/lotud,99999,lotu1250,N/A
4141,Lou,Endangered/unsafe,https://en.wal.unesco.org/languages/lou,9999,louu1245,N/A
4142,Louisiana Creole French,Severely endangered,https://en.wal.unesco.org/languages/louisiana-creole-french,9999,loui1240,N/A
4143,Loun,Not in use,https://en.wal.unesco.org/languages/loun,0,loun1239,N/A
4144,Loup A,Not in use,https://en.wal.unesco.org/languages/loup,0,loup1243,N/A
4145,Lovono,Critically endangered,https://en.wal.unesco.org/languages/lovono,9,vano1237,N/A
4146,Lowa,Definitely endangered,https://en.wal.unesco.org/languages/lowa,9999,lowa1242,Nepal
4147,Lower Chehalis,Not in use,https://en.wal.unesco.org/languages/lower-chehalis,0,lowe1427,N/A
4148,Lower Darling-Lower Lachlan,Not in use,https://en.wal.unesco.org/languages/lower-darling-lower-lachlan,0,lowe1403,N/A
4149,Lower Grand Valley Dani,Endangered/unsafe,https://en.wal.unesco.org/languages/lower-grand-valley-dani,99999,lowe1415,N/A
4150,Lower Richmond,Not in use,https://en.wal.unesco.org/languages/lower-richmond,0,lowe1444,N/A
4151,Lower Riverland,Not in use,https://en.wal.unesco.org/languages/lower-riverland,0,lowe1402,N/A
4152,Lower Silesian,Endangered/unsafe,https://en.wal.unesco.org/languages/lower-silesian,99999,lowe1388,Poland
4153,Lower Sorbian,Definitely endangered,https://en.wal.unesco.org/languages/lower-sorbian,9999,lowe1385,Germany
4154,Lower Southern Aranda,Not in use,https://en.wal.unesco.org/,N/A,N/A,N/A
4155,Lower Southern Aranda,Not in use,https://en.wal.unesco.org/languages/lower-southern-aranda,0,lowe1436,N/A
4156,Lower Ta'oih,Endangered/unsafe,https://en.wal.unesco.org/languages/lower-taoih,99999,lowe1395,N/A
4157,Lower Tanana,Critically endangered,https://en.wal.unesco.org/languages/lower-tanana,99,lowe1425,N/A
4158,Lower-Nosop,Not in use,https://en.wal.unesco.org/languages/lower-nosop,0,lowe1407,N/A
4159,Lowland Oaxaca Chontal,Severely endangered,https://en.wal.unesco.org/languages/lowland-oaxaca-chontal,9999,lowl1260,N/A
4160,Lowland Tarahumara,Endangered/unsafe,https://en.wal.unesco.org/languages/lowland-tarahumara,9999,lowl1265,N/A
4161,Loxicha Zapotec,Endangered/unsafe,https://en.wal.unesco.org/languages/loxicha-zapotec,99999,loxi1235,N/A
4162,Lozi,Potentially vulnerable,https://en.wal.unesco.org/languages/lozi,999999,lozi1239,Zambia
4163,Lü,Potentially vulnerable,https://en.wal.unesco.org/languages/lu,999999,luuu1242,Myanmar
4164,Luang,Endangered/unsafe,https://en.wal.unesco.org/languages/luang,99999,luan1263,N/A
4165,Luangiua,Endangered/unsafe,https://en.wal.unesco.org/languages/luangiua,9999,onto1237,N/A
4166,Luba-Katanga,Definitely endangered,https://en.wal.unesco.org/languages/luba-katanga,9999999,luba1250,N/A
4167,Luba-Lulua,Potentially vulnerable,https://en.wal.unesco.org/languages/luba-lulua,9999999,luba1249,Democratic Republic of the Congo
4168,Lubila,Endangered/unsafe,https://en.wal.unesco.org/languages/lubila,9999,lubi1238,N/A
4169,Lubu,Endangered/unsafe,https://en.wal.unesco.org/languages/lubu,99999,lubu1241,N/A
4170,Lubuagan Kalinga,Endangered/unsafe,https://en.wal.unesco.org/languages/lubuagan-kalinga,99999,lubu1243,N/A
4171,Luchazi,Potentially vulnerable,https://en.wal.unesco.org/languages/luchazi,999999,luch1239,Zambia
4172,Lucumi,Not in use,https://en.wal.unesco.org/languages/lucumi,0,lucu1238,N/A
4173,Ludian,Critically endangered,https://en.wal.unesco.org/languages/ludian,9999,ludi1246,N/A
4174,Lufu,Definitely endangered,https://en.wal.unesco.org/languages/lufu,9999,lufu1237,N/A
4175,Lugbara,Potentially vulnerable,https://en.wal.unesco.org/languages/lugbara,9999999,lugb1240,N/A
4176,Luguru,Definitely endangered,https://en.wal.unesco.org/languages/luguru,999999,lugu1238,N/A
4177,Luhu-Piru,Not in use,https://en.wal.unesco.org/languages/luhu-piru,0,luhu1243,N/A
4178,Luimbi,Endangered/unsafe,https://en.wal.unesco.org/languages/luimbi,99999,luim1238,N/A
4179,Luiseno-Juaneño,Not in use,https://en.wal.unesco.org/languages/luiseno-juaneno,0,luis1253,N/A
4180,Lukpa,Endangered/unsafe,https://en.wal.unesco.org/languages/lukpa,99999,lukp1238,Benin
4181,Lule,Not in use,https://en.wal.unesco.org/languages/lule,0,lule1238,N/A
4182,Lule Saami,Definitely endangered,https://en.wal.unesco.org/languages/lule-saami,9999,lule1254,Norway
4183,Lumbee,Not in use,https://en.wal.unesco.org/languages/lumbee,0,lumb1237,N/A
4184,Lumbu,Endangered/unsafe,https://en.wal.unesco.org/languages/lumbu,99999,lumb1249,N/A
4185,Lumun,Endangered/unsafe,https://en.wal.unesco.org/,N/A,N/A,N/A
4186,Lumun,Endangered/unsafe,https://en.wal.unesco.org/languages/lumun,99999,lumu1239,Sudan
4187,Luna,Endangered/unsafe,https://en.wal.unesco.org/languages/luna,99999,luna1244,N/A
4188,Lunanakha,Definitely endangered,https://en.wal.unesco.org/languages/lunanakha,999,luna1243,N/A
4189,Lunda,Potentially vulnerable,https://en.wal.unesco.org/languages/lunda,999999,lund1266,Zambia
4190,Lundayeh,Endangered/unsafe,https://en.wal.unesco.org/languages/lundayeh,99999,lund1271,N/A
4191,Lungga,Endangered/unsafe,https://en.wal.unesco.org/languages/lungga,9999,lung1249,N/A
4192,Luo (Cameroon),Not in use,https://en.wal.unesco.org/languages/luo-cameroon,0,luoc1235,N/A
4193,Luo (Kenya and Tanzania),Potentially vulnerable,https://en.wal.unesco.org/languages/luo-kenya-and-tanzania,9999999,luok1236,N/A
4194,Luopohe Hmong,Endangered/unsafe,https://en.wal.unesco.org/languages/luopohe-hmong,99999,luop1235,N/A
4195,Luren,Not in use,https://en.wal.unesco.org/languages/luren,0,lure1234,N/A
4196,Luri,Not in use,https://en.wal.unesco.org/languages/luri,0,luri1256,N/A
4197,Lusengo,Endangered/unsafe,https://en.wal.unesco.org/languages/lusengo,99999,luse1252,N/A
4198,Lusi,Endangered/unsafe,https://en.wal.unesco.org/languages/lusi,9999,lusi1240,N/A
4199,Lusitanian,Not in use,https://en.wal.unesco.org/languages/lusitanian,0,lusi1235,N/A
4200,Lutos,Endangered/unsafe,https://en.wal.unesco.org/languages/lutos,99999,luto1241,N/A
4201,Luvale,Potentially vulnerable,https://en.wal.unesco.org/languages/luvale,999999,luva1239,Zambia
4202,Luwati,Endangered/unsafe,https://en.wal.unesco.org/languages/luwati,99999,luwa1238,N/A
4203,Luwo,Endangered/unsafe,https://en.wal.unesco.org/languages/luwo,99999,luwo1239,South Sudan
4204,Luxembourgish,Potentially vulnerable,https://en.wal.unesco.org/languages/luxembourgish,999999,N/A,Belgium
4205,Luxi Achang,Endangered/unsafe,https://en.wal.unesco.org/languages/luxi-achang,N/A,luxi1238,N/A
4206,Luyi,Endangered/unsafe,https://en.wal.unesco.org/languages/luyi,9999,luya1241,Zambia
4207,Luyia,Potentially vulnerable,https://en.wal.unesco.org/languages/luyia,9999999,N/A,N/A
4208,Lwalu,Endangered/unsafe,https://en.wal.unesco.org/languages/lwalu,99999,lwal1238,N/A
4209,Lwel,Endangered/unsafe,https://en.wal.unesco.org/languages/lwel,N/A,lwel1234,N/A
4210,Lycian A,Not in use,https://en.wal.unesco.org/languages/lycian,0,lyci1241,N/A
4211,Lydian,Not in use,https://en.wal.unesco.org/languages/lydian,0,lydi1241,N/A
4212,Lyélé,Definitely endangered,https://en.wal.unesco.org/languages/lyele,999999,lyel1241,N/A
4213,Ma (Democratic Republic of Congo),Endangered/unsafe,https://en.wal.unesco.org/languages/ma-democratic-republic-congo,9999,made1252,N/A
4214,Ma (Papua New Guinea),Endangered/unsafe,https://en.wal.unesco.org/languages/ma-papua-new-guinea,999,mapa1244,N/A
4215,Ma Manda,Endangered/unsafe,https://en.wal.unesco.org/languages/ma-manda,9999,sauk1252,N/A
4216,Ma'anyan,Definitely endangered,https://en.wal.unesco.org/,N/A,N/A,N/A
4217,Ma'anyan,Definitely endangered,https://en.wal.unesco.org/languages/maanyan,999999,maan1238,N/A
4218,Ma'di,Potentially vulnerable,https://en.wal.unesco.org/languages/madi-0,999999,madi1260,N/A
4219,Maa,Endangered/unsafe,https://en.wal.unesco.org/languages/maa,99999,maaa1253,N/A
4220,Maaka,Endangered/unsafe,https://en.wal.unesco.org/languages/maaka,9999,maak1236,N/A
4221,Maang,Definitely endangered,https://en.wal.unesco.org/languages/maang,9999,maan1239,N/A
4222,Maasina Fulfulde,Potentially vulnerable,https://en.wal.unesco.org/languages/maasina-fulfulde,9999999,maas1239,N/A
4223,Maay,Potentially vulnerable,https://en.wal.unesco.org/languages/maay,9999999,maay1238,N/A
4224,Maba (Chad),Potentially vulnerable,https://en.wal.unesco.org/languages/maba-chad,999999,maba1277,N/A
4225,Maba (Indonesia),Endangered/unsafe,https://en.wal.unesco.org/languages/maba-indonesia,9999,maba1278,N/A
4226,Mabaale,Endangered/unsafe,https://en.wal.unesco.org/languages/mabaale,99999,maba1270,N/A
4227,Mabaan,Severely endangered,https://en.wal.unesco.org/languages/mabaan,99999,maba1273,N/A
4228,Mabaka Valley Kalinga,Endangered/unsafe,https://en.wal.unesco.org/languages/mabaka-valley-kalinga,N/A,maba1279,N/A
4229,Mabenaro,Not in use,https://en.wal.unesco.org/languages/mabenaro,0,mabe1235,N/A
4230,Mabire,Not in use,https://en.wal.unesco.org/languages/mabire,0,mabi1242,N/A
4231,Maca,Definitely endangered,https://en.wal.unesco.org/languages/maca,9999,maca1260,Paraguay
4232,Macaguaje,Not in use,https://en.wal.unesco.org/languages/macaguaje,0,maca1261,Colombia
4233,Macaguán,Definitely endangered,https://en.wal.unesco.org/languages/macaguan,999,maca1259,Colombia
4234,Macanese,Critically endangered,https://en.wal.unesco.org/languages/macanese,99,maca1262,N/A
4235,Macao Pidgin Portuguese,Not in use,https://en.wal.unesco.org/languages/macao-pidgin-portuguese,0,maca1264,N/A
4236,Macedonian,Safe,https://en.wal.unesco.org/languages/macedonian,9999999,mace1250,Albania
4237,Macedonian Sign Language,Endangered/unsafe,https://en.wal.unesco.org/languages/macedonian-sign-language,9999,N/A,N/A
4238,Machame,Potentially vulnerable,https://en.wal.unesco.org/languages/machame,999999,mach1266,N/A
4239,Machiguenga,Definitely endangered,https://en.wal.unesco.org/languages/machiguenga,99999,mach1267,Peru
4240,Machinere,Definitely endangered,https://en.wal.unesco.org/languages/machinere,999,mach1268,N/A
4241,Machinga,Endangered/unsafe,https://en.wal.unesco.org/languages/machinga,99999,mach1265,N/A
4242,Maco,Endangered/unsafe,https://en.wal.unesco.org/languages/maco,999,maco1239,N/A
4243,Macuna,Definitely endangered,https://en.wal.unesco.org/languages/macuna,9999,macu1260,Colombia
4244,Macuni,Not in use,https://en.wal.unesco.org/languages/macuni,0,macu1258,N/A
4245,Macushi,Definitely endangered,https://en.wal.unesco.org/languages/macushi,99999,macu1259,Guyana
4246,Mada (Cameroon),Endangered/unsafe,https://en.wal.unesco.org/languages/mada-cameroon,99999,mada1293,N/A
4247,Mada (Nigeria),Endangered/unsafe,https://en.wal.unesco.org/,N/A,N/A,N/A
4248,Mada (Nigeria),Endangered/unsafe,https://en.wal.unesco.org/languages/mada-nigeria,99999,mada1282,N/A
4249,Madagascar Sign Language,Potentially vulnerable,https://en.wal.unesco.org/languages/madagascar-sign-language,999999,mada1271,N/A
4250,Madak,Definitely endangered,https://en.wal.unesco.org/languages/madak,9999,mada1285,N/A
4251,Madi,Definitely endangered,https://en.wal.unesco.org/languages/madi,999,jama1261,N/A
4252,Madi (Papua New Guinea),Definitely endangered,https://en.wal.unesco.org/languages/madi-papua-new-guinea,999,madi1261,N/A
4253,Madngele,Not in use,https://en.wal.unesco.org/languages/madngele,0,madn1237,N/A
4254,Madukayang Kalinga,Endangered/unsafe,https://en.wal.unesco.org/languages/madukayang-kalinga,9999,madu1248,N/A
4255,Madurese,Potentially vulnerable,https://en.wal.unesco.org/languages/madurese,9999999,nucl1460,Indonesia
4256,Maeng Itneg,Endangered/unsafe,https://en.wal.unesco.org/languages/maeng-itneg,99999,maen1235,N/A
4257,Mafa,Potentially vulnerable,https://en.wal.unesco.org/languages/mafa,999999,mafa1239,Cameroon
4258,Mafea,Critically endangered,https://en.wal.unesco.org/languages/mafea,99,mafe1237,N/A
4259,Mag-Anchi Ayta,Definitely endangered,https://en.wal.unesco.org/languages/mag-anchi-ayta,9999,maga1263,Philippines
4260,Mag-Indi Ayta,Endangered/unsafe,https://en.wal.unesco.org/languages/mag-indi-ayta,999,magi1241,Philippines
4261,Magahi,Definitely endangered,https://en.wal.unesco.org/languages/magahi,99999999,maga1260,Nepal
4262,Magar,Definitely endangered,https://en.wal.unesco.org/languages/magar,9999999,N/A,N/A
4263,Magati,Endangered/unsafe,https://en.wal.unesco.org/languages/magati,N/A,maga1271,N/A
4264,Magdalena Peñasco Mixtec,Endangered/unsafe,https://en.wal.unesco.org/languages/magdalena-penasco-mixtec,9999,magd1235,N/A
4265,Mághdì,Definitely endangered,https://en.wal.unesco.org/languages/maghdi,9999,magh1238,N/A
4266,Magi,Critically endangered,https://en.wal.unesco.org/languages/magi,99,magi1243,N/A
4267,Magiana,Not in use,https://en.wal.unesco.org/languages/magiana,0,magi1242,N/A
4268,Magiyi,Endangered/unsafe,https://en.wal.unesco.org/languages/magiyi,N/A,magi1244,N/A
4269,Magoma,Endangered/unsafe,https://en.wal.unesco.org/languages/magoma,9999,mago1246,N/A
4270,Magori,Definitely endangered,https://en.wal.unesco.org/languages/magori,99,mago1248,N/A
4271,Maguindanao,Potentially vulnerable,https://en.wal.unesco.org/languages/maguindanao,9999999,magu1243,Philippines
4272,Mahafaly Malagasy,Endangered/unsafe,https://en.wal.unesco.org/languages/mahafaly-malagasy,N/A,maha1309,N/A
4273,Mahali,Definitely endangered,https://en.wal.unesco.org/languages/mahali,99999,maha1291,India
4274,Maharashtrian Konkani,Potentially vulnerable,https://en.wal.unesco.org/languages/maharashtrian-konkani,9999999,konk1267,N/A
4275,Maharastri Prakrit,Not in use,https://en.wal.unesco.org/languages/maharastri-prakrit,0,maha1305,N/A
4276,Mahasu Pahari,Potentially vulnerable,https://en.wal.unesco.org/languages/mahasu-pahari,999999,maha1287,India
4277,Mahigi,Not in use,https://en.wal.unesco.org/languages/mahigi,0,mahi1249,N/A
4278,Mahongwe,Definitely endangered,https://en.wal.unesco.org/,N/A,N/A,N/A
4279,Mahongwe,Definitely endangered,https://en.wal.unesco.org/languages/mahongwe,9999,maho1248,N/A
4280,Mahou,Potentially vulnerable,https://en.wal.unesco.org/languages/mahou,999999,maho1249,N/A
4281,Maia,Endangered/unsafe,https://en.wal.unesco.org/languages/maia,9999,maia1254,N/A
4282,Maiadomu,Endangered/unsafe,https://en.wal.unesco.org/languages/maiadomu,999,maia1251,N/A
4283,Maiani,Definitely endangered,https://en.wal.unesco.org/languages/maiani,9999,maia1253,N/A
4284,Maii,Definitely endangered,https://en.wal.unesco.org/languages/maii,999,maii1238,N/A
4285,Maijiki,Critically endangered,https://en.wal.unesco.org/languages/maijiki,999,orej1242,Peru
4286,Mailu,Endangered/unsafe,https://en.wal.unesco.org/languages/mailu,9999,mail1248,N/A
4287,Maindo,Definitely endangered,https://en.wal.unesco.org/languages/maindo,99999,main1272,N/A
4288,Maipure-Avane,Not in use,https://en.wal.unesco.org/languages/maipure-avane,0,N/A,N/A
4289,Mairasi,Endangered/unsafe,https://en.wal.unesco.org/languages/mairasi,9999,nucl1594,N/A
4290,Maisin,Endangered/unsafe,https://en.wal.unesco.org/languages/maisin,9999,mais1250,N/A
4291,Maithili,Potentially vulnerable,https://en.wal.unesco.org/languages/maithili,99999999,mait1250,India
4292,Maiwa (Indonesia),Definitely endangered,https://en.wal.unesco.org/languages/maiwa-indonesia,99999,maiw1250,N/A
4293,Maiwa (Papua New Guinea),Endangered/unsafe,https://en.wal.unesco.org/languages/maiwa-papua-new-guinea,9999,maiw1251,N/A
4294,Maiwala,Endangered/unsafe,https://en.wal.unesco.org/languages/maiwala,9999,maiw1249,N/A
4295,Majang,Endangered/unsafe,https://en.wal.unesco.org/languages/majang,99999,maja1242,N/A
