Name_x,Status,Link,Speakers,Glottocode,Country,Name_y,Top-level family,ISO-639-3,Macroarea,Child dialects,Latitude,Longtitude
Livonian,Not in use,https://en.wal.unesco.org/languages/livonian,0.0,livv1244,Latvia,Liv,Uralic,liv,Eurasia,2.0,57.57,22.03
Lizu,Definitely endangered,https://en.wal.unesco.org/languages/lizu,9999.0,lizu1234,,Lizu,Sino-Tibetan,,Eurasia,3.0,28.33,101.35
,,,,loar1234,,Loarki,Bookkeeping,lrk,Eurasia,0.0,26.09,68.72
Lobala,Endangered/unsafe,https://en.wal.unesco.org/languages/lobala,99999.0,loba1239,,Lobala,Atlantic-Congo,loq,Africa,3.0,2.05,18.37
Lobi,Potentially vulnerable,https://en.wal.unesco.org/languages/lobi,999999.0,lobi1245,,Lobi,Atlantic-Congo,lob,Africa,1.0,9.96,-3.34
Lodhi,Endangered/unsafe,https://en.wal.unesco.org/languages/lodhi,99999.0,lodh1246,India,Lodhi,Indo-European,lbm,Eurasia,0.0,20.9,84.95
Ikpana,Definitely endangered,https://en.wal.unesco.org/languages/ikpana,9999.0,logb1245,,Ikpana,Atlantic-Congo,lgq,Africa,0.0,6.93,0.43
Logooli,Potentially vulnerable,https://en.wal.unesco.org/languages/logooli,999999.0,logo1258,,Logooli,Atlantic-Congo,rag,Africa,0.0,0.09,34.73
Logo,Potentially vulnerable,https://en.wal.unesco.org/languages/logo,999999.0,logo1259,,Logo,Central Sudanic,log,Africa,6.0,3.33,29.89
Logorik,Definitely endangered,https://en.wal.unesco.org/languages/logorik,9999.0,logo1261,Sudan,Logorik,Dajuic,liu,Africa,3.0,11.17,29.81
Logol,Definitely endangered,https://en.wal.unesco.org/languages/logol,9999.0,logo1262,Sudan,Logol,Heibanic,lof,Africa,0.0,10.98,31.12
Logudorese Sardinian,Definitely endangered,https://en.wal.unesco.org/languages/logudorese-sardinian,999999.0,logu1236,,Logudorese Sardinian,Indo-European,src,Eurasia,4.0,40.49,9.1
Loja Highland Quichua,Endangered/unsafe,https://en.wal.unesco.org/languages/loja-highland-quichua,99999.0,loja1235,,Loja Highland Quichua,Quechuan,qvj,South America,0.0,-3.69,-79.29
,,,,lojb1234,,Lojban,Artificial Language,jbo,North America,0.0,,
Lokaa,Potentially vulnerable,https://en.wal.unesco.org/languages/lokaa,999999.0,loka1252,,Lokaa,Atlantic-Congo,yaz,Africa,2.0,5.91,8.09
Lokoya,Definitely endangered,https://en.wal.unesco.org/languages/lokoya,9999.0,loko1254,,Lokoya,Nilotic,lky,Africa,0.0,4.65,32.26
Loko,Potentially vulnerable,https://en.wal.unesco.org/languages/loko,999999.0,loko1255,,Loko,Mande,lok,Africa,10.0,9.12,-12.16
Lola,Definitely endangered,https://en.wal.unesco.org/languages/lola,999.0,lola1248,,Lola,Austronesian,lcd,Papunesia,2.0,-6.34,134.88
Lolak,Severely endangered,https://en.wal.unesco.org/languages/lolak,99.0,lola1250,,Lolak,Austronesian,llq,Papunesia,0.0,0.86,124.12
Lole,Endangered/unsafe,https://en.wal.unesco.org/languages/lole,99999.0,lole1239,,Lole,Austronesian,llg,Papunesia,3.0,-10.81,123.08
Lolopo,Potentially vulnerable,https://en.wal.unesco.org/languages/lolopo,999999.0,lolo1259,,Lolopo,Sino-Tibetan,ycl,Eurasia,3.0,25.5,101.3
Lolo,Potentially vulnerable,https://en.wal.unesco.org/languages/lolo,9999999.0,lolo1261,,Lolo,Atlantic-Congo,llb,Africa,0.0,-17.02,35.95
Loloda-Laba,Endangered/unsafe,https://en.wal.unesco.org/languages/loloda-laba,99999.0,lolo1264,,Loloda-Laba,North Halmahera,loa,Papunesia,1.0,1.95,127.77
Lomavren,Critically endangered,https://en.wal.unesco.org/languages/lomavren,99.0,loma1235,,Lomavren,Speech Register,rmi,Eurasia,0.0,41.6,44.09
Loma (Côte d'Ivoire),Endangered/unsafe,https://en.wal.unesco.org/languages/loma-cote-divoire,9999.0,loma1258,,Loma (Côte d'Ivoire),Atlantic-Congo,loi,Africa,0.0,9.4,-3.47
Loma (Liberia),Potentially vulnerable,https://en.wal.unesco.org/languages/loma-liberia,999999.0,loma1260,,Loma (Liberia),Mande,lom,Africa,5.0,7.92,-9.7
Lomaiviti,Endangered/unsafe,https://en.wal.unesco.org/languages/lomaiviti,9999.0,loma1261,,Lomaiviti,Austronesian,lmv,Papunesia,0.0,-18.0,179.31
Lombi,Endangered/unsafe,https://en.wal.unesco.org/languages/lombi,9999.0,lomb1254,,Lombi,Central Sudanic,lmi,Africa,0.0,0.27,27.34
Lombard,Definitely endangered,https://en.wal.unesco.org/languages/lombard,9999999.0,lomb1257,,Lombard,Indo-European,lmo,Eurasia,12.0,45.88,9.4
Lombo,Endangered/unsafe,https://en.wal.unesco.org/languages/lombo,9999.0,lomb1260,,Lombo,Atlantic-Congo,loo,Africa,0.0,0.88,24.69
Mozambique Lomwe,Potentially vulnerable,https://en.wal.unesco.org/languages/mozambique-lomwe,9999999.0,lomw1241,,Mozambique Lomwe,Atlantic-Congo,ngl,Africa,0.0,-16.04,37.24
Loncong,Definitely endangered,https://en.wal.unesco.org/languages/loncong,999.0,lonc1237,,Loncong,Austronesian,lce,Papunesia,0.0,-0.03,103.55
Long Phuri Naga,Endangered/unsafe,https://en.wal.unesco.org/languages/long-phuri-naga,999.0,long1375,Myanmar,Long Phuri Naga,Sino-Tibetan,lpn,Eurasia,0.0,25.56,94.98
Longto,Definitely endangered,https://en.wal.unesco.org/languages/longto,9999.0,long1387,Cameroon,Longto,Atlantic-Congo,wok,Africa,0.0,8.33,13.06
Longuda,Endangered/unsafe,https://en.wal.unesco.org/languages/longuda,99999.0,long1389,,Longuda,Atlantic-Congo,lnu,Africa,5.0,9.76,11.84
Longgu,Definitely endangered,https://en.wal.unesco.org/languages/longgu,9999.0,long1395,,Longgu,Austronesian,lgu,Papunesia,0.0,-9.75,160.66
Western Lowland Kenyah,Definitely endangered,https://en.wal.unesco.org/languages/western-lowland-kenyah,999.0,long1406,,Western Lowland Kenyah,Austronesian,ttw,Papunesia,3.0,3.85,114.82
Longjia,Not in use,https://en.wal.unesco.org/languages/longjia,0.0,long1417,,Longjia,Sino-Tibetan,,Eurasia,0.0,26.4,105.23
Loniu,Endangered/unsafe,https://en.wal.unesco.org/languages/loniu,999.0,loni1238,,Loniu,Austronesian,los,Papunesia,0.0,-2.06,147.35
Lonwolwol,Definitely endangered,https://en.wal.unesco.org/languages/lonwolwol,9999.0,lonw1238,,Lonwolwol,Austronesian,crc,Papunesia,0.0,-16.23,168.02
Loo,Definitely endangered,https://en.wal.unesco.org/languages/loo,9999.0,looo1238,,Loo,Atlantic-Congo,ldo,Africa,0.0,9.41,11.05
Lopa,Endangered/unsafe,https://en.wal.unesco.org/languages/lopa,9999.0,lopa1238,,Lopa,Atlantic-Congo,lop,Africa,0.0,10.38,4.67
Lopit,Endangered/unsafe,https://en.wal.unesco.org/languages/lopit,99999.0,lopi1242,,Lopit,Nilotic,lpx,Africa,8.0,4.7,32.75
,,,,lopi1243,,Lopi,Bookkeeping,lov,Eurasia,0.0,25.08,97.08
Lorang,Endangered/unsafe,https://en.wal.unesco.org/languages/lorang,999.0,lora1237,,Lorang,Austronesian,lrn,Papunesia,0.0,-6.3,134.41
Peruvian Amazonian Spanish,Endangered/unsafe,https://en.wal.unesco.org/languages/peruvian-amazonian-spanish,9999.0,lore1243,,Peruvian Amazonian Spanish,Indo-European,spq,South America,0.0,-4.75,-73.65
Nethalp,Severely endangered,https://en.wal.unesco.org/languages/nethalp,999.0,lore1244,,Nethalp,Austronesian,lnn,Papunesia,0.0,-15.33,167.17
Lote,Endangered/unsafe,https://en.wal.unesco.org/languages/lote,9999.0,lote1237,,Lote,Austronesian,uvl,Papunesia,0.0,-5.95,150.91
Lotha Naga,Potentially vulnerable,https://en.wal.unesco.org/languages/lotha-naga,999999.0,loth1237,India,Lotha Naga,Sino-Tibetan,njh,Eurasia,7.0,26.01,94.04
Lo-Toga,Definitely endangered,https://en.wal.unesco.org/languages/lo-toga,999.0,loto1240,,Lo-Toga,Austronesian,lht,Papunesia,0.0,-13.33,166.63
Lotud,Definitely endangered,https://en.wal.unesco.org/languages/lotud,99999.0,lotu1250,,Lotud,Austronesian,dtr,Papunesia,0.0,6.14,116.23
Louisiana Creole French,Severely endangered,https://en.wal.unesco.org/languages/louisiana-creole-french,9999.0,loui1240,,Louisiana Creole French,Indo-European,lou,North America,0.0,30.04,-90.75
Loun,Not in use,https://en.wal.unesco.org/languages/loun,0.0,loun1239,,Loun,Austronesian,lox,Papunesia,0.0,-2.88,128.91
Loup A,Not in use,https://en.wal.unesco.org/languages/loup,0.0,loup1243,,Nipmuck,Algic,xlo,North America,0.0,42.36,-72.73
,,,,loup1245,,Loup B,Algic,xlb,North America,0.0,42.18,-72.85
Lou,Endangered/unsafe,https://en.wal.unesco.org/languages/lou,9999.0,louu1245,,Lou,Austronesian,loj,Papunesia,1.0,-2.39,147.35
Lowa,Definitely endangered,https://en.wal.unesco.org/languages/lowa,9999.0,lowa1242,Nepal,Lowa,Sino-Tibetan,loy,Eurasia,2.0,29.03,83.9
Lower Sorbian,Definitely endangered,https://en.wal.unesco.org/languages/lower-sorbian,9999.0,lowe1385,Germany,Lower Sorbian,Indo-European,dsb,Eurasia,4.0,51.66,13.94
Lower Silesian,Endangered/unsafe,https://en.wal.unesco.org/languages/lower-silesian,99999.0,lowe1388,Poland,Lower Silesian,Indo-European,sli,Eurasia,7.0,50.7,15.97
Lower Ta'oih,Endangered/unsafe,https://en.wal.unesco.org/languages/lower-taoih,99999.0,lowe1395,,Lower Ta'oih,Austroasiatic,tto,Eurasia,2.0,15.91,106.87
Lower Riverland,Not in use,https://en.wal.unesco.org/languages/lower-riverland,0.0,lowe1402,,Lower Riverland,Pama-Nyungan,,Australia,0.0,-34.6,140.5
Lower Darling-Lower Lachlan,Not in use,https://en.wal.unesco.org/languages/lower-darling-lower-lachlan,0.0,lowe1403,,Lower Darling-Lower Lachlan,Pama-Nyungan,,Australia,2.0,-33.95,141.59
Lower-Nosop,Not in use,https://en.wal.unesco.org/languages/lower-nosop,0.0,lowe1407,,Lower-Nosop,Tuu,nsb,Africa,3.0,-25.55,20.59
Tanudan Kalinga,Endangered/unsafe,https://en.wal.unesco.org/languages/tanudan-kalinga,9999.0,lowe1412,,Tanudan Kalinga,Austronesian,kml,Papunesia,3.0,17.34,121.31
Lower Grand Valley Dani,Endangered/unsafe,https://en.wal.unesco.org/languages/lower-grand-valley-dani,99999.0,lowe1415,,Lower Grand Valley Dani,Nuclear Trans New Guinea,dni,Papunesia,5.0,-4.26,138.99
Lower Tanana,Critically endangered,https://en.wal.unesco.org/languages/lower-tanana,99.0,lowe1425,,Lower Tanana,Athabaskan-Eyak-Tlingit,taa,North America,3.0,64.88,-149.45
Lower Chehalis,Not in use,https://en.wal.unesco.org/languages/lower-chehalis,0.0,lowe1427,,Lower Chehalis,Salishan,cea,North America,0.0,46.77,-124.0
Lower Southern Aranda,Not in use,https://en.wal.unesco.org/languages/lower-southern-aranda,0.0,lowe1436,,Lower Southern Aranda,Pama-Nyungan,axl,Australia,0.0,-26.3,135.4
,,,,lowe1441,,Lower Pokomo,Bookkeeping,poj,,0.0,,
Lower Richmond,Not in use,https://en.wal.unesco.org/languages/lower-richmond,0.0,lowe1444,,Lower Richmond,Pama-Nyungan,,Australia,3.0,-28.94,153.49
Lowland Oaxaca Chontal,Severely endangered,https://en.wal.unesco.org/languages/lowland-oaxaca-chontal,9999.0,lowl1260,,Lowland Oaxaca Chontal,Tequistlatecan,clo,North America,0.0,15.95,-95.69
Lowland Tarahumara,Endangered/unsafe,https://en.wal.unesco.org/languages/lowland-tarahumara,9999.0,lowl1265,,Western Tarahumara,Uto-Aztecan,tac,North America,3.0,27.35,-108.06
Loxicha Zapotec,Endangered/unsafe,https://en.wal.unesco.org/languages/loxicha-zapotec,99999.0,loxi1235,,Loxicha Zapotec,Otomanguean,ztp,North America,2.0,15.84,-96.7
Lozi,Potentially vulnerable,https://en.wal.unesco.org/languages/lozi,999999.0,lozi1239,Zambia,Lozi,Atlantic-Congo,loz,Africa,0.0,-17.71,24.74
,,,,luaa1235,,Lua',Bookkeeping,prb,Eurasia,0.0,19.12,101.22
Luang,Endangered/unsafe,https://en.wal.unesco.org/languages/luang,99999.0,luan1263,,Luang,Austronesian,lex,Papunesia,6.0,-8.18,127.94
Luba-Lulua,Potentially vulnerable,https://en.wal.unesco.org/languages/luba-lulua,9999999.0,luba1249,Democratic Republic of the Congo,Luba-Lulua,Atlantic-Congo,lua,Africa,2.0,-5.73,22.44
Luba-Katanga,Definitely endangered,https://en.wal.unesco.org/languages/luba-katanga,9999999.0,luba1250,,Luba-Katanga,Atlantic-Congo,lub,Africa,0.0,-8.28,25.89
Lubila,Endangered/unsafe,https://en.wal.unesco.org/languages/lubila,9999.0,lubi1238,,Lubila,Atlantic-Congo,kcc,Africa,0.0,5.46,8.29
Lubu,Endangered/unsafe,https://en.wal.unesco.org/languages/lubu,99999.0,lubu1241,,Lubu,Austronesian,lcf,Papunesia,0.0,0.64,99.75
Lubuagan Kalinga,Endangered/unsafe,https://en.wal.unesco.org/languages/lubuagan-kalinga,99999.0,lubu1243,,Lubuagan Kalinga,Austronesian,knb,Papunesia,5.0,17.39,121.04
Luchazi,Potentially vulnerable,https://en.wal.unesco.org/languages/luchazi,999999.0,luch1239,Zambia,Luchazi,Atlantic-Congo,lch,Africa,0.0,-14.06,22.24
Lucumi,Not in use,https://en.wal.unesco.org/languages/lucumi,0.0,lucu1238,,Lucumi,Atlantic-Congo,luq,North America,0.0,22.95,-82.44
Ludian,Critically endangered,https://en.wal.unesco.org/languages/ludian,9999.0,ludi1246,,Ludian,Uralic,lud,Eurasia,3.0,61.85,33.73
Lufu,Definitely endangered,https://en.wal.unesco.org/languages/lufu,9999.0,lufu1237,,Lufu,Atlantic-Congo,ldq,Africa,0.0,7.26,10.95
Lugbara,Potentially vulnerable,https://en.wal.unesco.org/languages/lugbara,9999999.0,lugb1240,,Lugbara,Central Sudanic,lgg,Africa,9.0,3.02,30.86
Luguru,Definitely endangered,https://en.wal.unesco.org/languages/luguru,999999.0,lugu1238,,Luguru,Atlantic-Congo,ruf,Africa,0.0,-6.87,37.56
Luhu-Piru,Not in use,https://en.wal.unesco.org/languages/luhu-piru,0.0,luhu1243,,Luhu-Piru,Austronesian,lcq,Papunesia,3.0,-3.13,127.97
,,,,luia1234,,Lui,Bookkeeping,lba,Eurasia,0.0,21.36,99.66
Luimbi,Endangered/unsafe,https://en.wal.unesco.org/languages/luimbi,99999.0,luim1238,,Luimbi,Atlantic-Congo,lum,Africa,0.0,-11.22,17.54
Luiseno-Juaneño,Not in use,https://en.wal.unesco.org/languages/luiseno-juaneno,0.0,luis1253,,Luiseno-Juaneño,Uto-Aztecan,lui,North America,2.0,33.32,-116.94
Lukpa,Endangered/unsafe,https://en.wal.unesco.org/languages/lukpa,99999.0,lukp1238,Benin,Lukpa,Atlantic-Congo,dop,Africa,0.0,9.52,1.67
Lule,Not in use,https://en.wal.unesco.org/languages/lule,0.0,lule1238,,Lule,,ule,South America,0.0,-25.22,-61.89
Lule Saami,Definitely endangered,https://en.wal.unesco.org/languages/lule-saami,9999.0,lule1254,Norway,Lule Saami,Uralic,smj,Eurasia,0.0,67.28,17.81
,,,,luma1238,,Luma,Sino-Tibetan,,Eurasia,0.0,21.17,102.72
Lumbee,Not in use,https://en.wal.unesco.org/languages/lumbee,0.0,lumb1237,,Lumbee,Unattested,lmz,North America,0.0,35.62,-78.45
Lumbu,Endangered/unsafe,https://en.wal.unesco.org/languages/lumbu,99999.0,lumb1249,,Lumbu,Atlantic-Congo,lup,Africa,0.0,-3.38,11.12
,,,,lumb1250,,Lumba-Yakkha,Bookkeeping,luu,Eurasia,0.0,27.23,87.31
Lumun,Endangered/unsafe,https://en.wal.unesco.org/languages/lumun,99999.0,lumu1239,Sudan,Lumun,Narrow Talodi,lmd,Africa,0.0,10.83,30.25
Lunanakha,Definitely endangered,https://en.wal.unesco.org/languages/lunanakha,999.0,luna1243,,Lunanakha,Sino-Tibetan,luk,Eurasia,0.0,28.13,90.13
Luna,Endangered/unsafe,https://en.wal.unesco.org/languages/luna,99999.0,luna1244,,Luna,Atlantic-Congo,luj,Africa,0.0,-5.09,23.54
Lunda,Potentially vulnerable,https://en.wal.unesco.org/languages/lunda,999999.0,lund1266,Zambia,Lunda,Atlantic-Congo,lun,Africa,7.0,-11.18,23.87
Lundayeh,Endangered/unsafe,https://en.wal.unesco.org/languages/lundayeh,99999.0,lund1271,,Lundayeh,Austronesian,lnd,Papunesia,11.0,4.25,115.5
,,,,lund1276,,Dir-Nyamzak-Mbarimi,Afro-Asiatic,nzr,Africa,3.0,10.16,9.74
Lungga,Endangered/unsafe,https://en.wal.unesco.org/languages/lungga,9999.0,lung1249,,Lungga,Austronesian,lga,Papunesia,0.0,-8.17,156.57
Luo (Cameroon),Not in use,https://en.wal.unesco.org/languages/luo-cameroon,0.0,luoc1235,,Luo (Cameroon),Atlantic-Congo,luw,Africa,0.0,5.91,9.91
Luo (Kenya and Tanzania),Potentially vulnerable,https://en.wal.unesco.org/languages/luo-kenya-and-tanzania,9999999.0,luok1236,,Luo (Kenya and Tanzania),Nilotic,luo,Africa,0.0,-0.93,34.49
Luopohe Hmong,Endangered/unsafe,https://en.wal.unesco.org/languages/luopohe-hmong,99999.0,luop1235,,Luopohe Hmong,Hmong-Mien,hml,Eurasia,0.0,26.82,107.16
Luren,Not in use,https://en.wal.unesco.org/languages/luren,0.0,lure1234,,Luren,Sino-Tibetan,,Eurasia,0.0,27.29,105.66
Luri,Not in use,https://en.wal.unesco.org/languages/luri,0.0,luri1256,,Luri,Afro-Asiatic,ldd,Africa,0.0,10.06,9.6
Lusengo,Endangered/unsafe,https://en.wal.unesco.org/languages/lusengo,99999.0,luse1252,,Lusengo,Atlantic-Congo,lse,Africa,14.0,0.17,18.4
Mizo,Potentially vulnerable,https://en.wal.unesco.org/languages/mizo,999999.0,lush1249,India,Mizo,Sino-Tibetan,lus,Eurasia,6.0,22.61,92.62
Northern Lushootseed,Not in use,https://en.wal.unesco.org/languages/northern-lushootseed,0.0,lush1252,,Northern Lushootseed,Salishan,lut,North America,2.0,48.42,-122.53
,,,,lush1256,,Dokshi,Afro-Asiatic,dsk,Africa,0.0,10.03,9.42
Lusitanian,Not in use,https://en.wal.unesco.org/languages/lusitanian,0.0,lusi1235,,Lusitanian,Indo-European,xls,Eurasia,0.0,39.94,-8.11
Lusi,Endangered/unsafe,https://en.wal.unesco.org/languages/lusi,9999.0,lusi1240,,Lusi,Austronesian,khl,Papunesia,1.0,-5.55,149.15
Lutos,Endangered/unsafe,https://en.wal.unesco.org/languages/lutos,99999.0,luto1241,,Lutos,Central Sudanic,ndy,Africa,4.0,8.52,19.01
Lü,Potentially vulnerable,https://en.wal.unesco.org/languages/lu,999999.0,luuu1242,Myanmar,Lü,Tai-Kadai,khb,Eurasia,3.0,21.03,101.28
Luvale,Potentially vulnerable,https://en.wal.unesco.org/languages/luvale,999999.0,luva1239,Zambia,Luvale,Atlantic-Congo,lue,Africa,0.0,-13.54,22.29
Luwati,Endangered/unsafe,https://en.wal.unesco.org/languages/luwati,99999.0,luwa1238,,Luwati,Indo-European,luv,Eurasia,0.0,23.63,58.49
Luwo,Endangered/unsafe,https://en.wal.unesco.org/languages/luwo,99999.0,luwo1239,South Sudan,Luwo,Nilotic,lwo,Africa,0.0,7.35,28.14
,,,,luxe1241,,Moselle Franconian,Indo-European,ltz,Eurasia,14.0,49.68,6.15
Luxi Achang,Endangered/unsafe,https://en.wal.unesco.org/languages/luxi-achang,,luxi1238,,Luxi Achang,Sino-Tibetan,,Eurasia,0.0,24.45,98.6
Luyi,Endangered/unsafe,https://en.wal.unesco.org/languages/luyi,9999.0,luya1241,Zambia,Luyi,Atlantic-Congo,lyn,Africa,5.0,-15.01,22.67
Lwalu,Endangered/unsafe,https://en.wal.unesco.org/languages/lwalu,99999.0,lwal1238,,Lwalu,Atlantic-Congo,lwa,Africa,0.0,-7.16,22.11
Lwel,Endangered/unsafe,https://en.wal.unesco.org/languages/lwel,,lwel1234,,Lwel,Atlantic-Congo,lvl,Africa,0.0,-4.38,20.63
Lycian A,Not in use,https://en.wal.unesco.org/languages/lycian,0.0,lyci1241,,Lycian A,Indo-European,xlc,Eurasia,0.0,36.52,29.76
Lydian,Not in use,https://en.wal.unesco.org/languages/lydian,0.0,lydi1241,,Lydian,Indo-European,xld,Eurasia,0.0,40.29,28.6
Lyélé,Definitely endangered,https://en.wal.unesco.org/languages/lyele,999999.0,lyel1241,,Lyélé,Atlantic-Congo,lee,Africa,4.0,12.43,-2.59
India Lyngam,Definitely endangered,https://en.wal.unesco.org/languages/india-lyngam,99999.0,lyng1241,,India Lyngam,Austroasiatic,lyg,Eurasia,0.0,25.35,91.05
,,,,lyon1239,,Lyons Sign Language,Bookkeeping,lsg,Eurasia,0.0,48.56,2.37
Maa,Endangered/unsafe,https://en.wal.unesco.org/languages/maa,99999.0,maaa1253,,Maa,Austroasiatic,cma,Eurasia,0.0,11.52,107.34
Maaka,Endangered/unsafe,https://en.wal.unesco.org/languages/maaka,9999.0,maak1236,,Maaka,Afro-Asiatic,mew,Africa,0.0,11.5,11.9
Ma'anyan,Definitely endangered,https://en.wal.unesco.org/languages/maanyan,999999.0,maan1238,,Ma'anyan,Austronesian,mhy,Papunesia,3.0,-2.12,115.09
Maang,Definitely endangered,https://en.wal.unesco.org/languages/maang,9999.0,maan1239,,Maang,Sino-Tibetan,,Eurasia,0.0,23.56,105.7
Maasina Fulfulde,Potentially vulnerable,https://en.wal.unesco.org/languages/maasina-fulfulde,9999999.0,maas1239,,Maasina Fulfulde,Atlantic-Congo,ffm,Africa,2.0,11.13,-3.65
Maay,Potentially vulnerable,https://en.wal.unesco.org/languages/maay,9999999.0,maay1238,,Maay,Afro-Asiatic,ymm,Africa,1.0,3.22,43.62
Mabaale,Endangered/unsafe,https://en.wal.unesco.org/languages/mabaale,99999.0,maba1270,,Mabaale,Atlantic-Congo,mmz,Africa,5.0,2.12,20.88
Mabaan,Severely endangered,https://en.wal.unesco.org/languages/mabaan,99999.0,maba1273,,Mabaan,Nilotic,mfz,Africa,3.0,9.81,33.54
Maba (Chad),Potentially vulnerable,https://en.wal.unesco.org/languages/maba-chad,999999.0,maba1277,,Maba (Chad),Maban,mde,Africa,11.0,12.89,20.89
Maba (Indonesia),Endangered/unsafe,https://en.wal.unesco.org/languages/maba-indonesia,9999.0,maba1278,,Maba (Indonesia),Austronesian,mqa,Papunesia,0.0,0.59,128.42
Mabaka Valley Kalinga,Endangered/unsafe,https://en.wal.unesco.org/languages/mabaka-valley-kalinga,,maba1279,,Mabaka Valley Kalinga,Austronesian,kkg,Papunesia,0.0,17.67,121.07
Mabenaro,Not in use,https://en.wal.unesco.org/languages/mabenaro,0.0,mabe1235,,Mabenaro,Pano-Tacanan,,South America,0.0,-11.54,-68.28
Mabire,Not in use,https://en.wal.unesco.org/languages/mabire,0.0,mabi1242,,Mabire,Afro-Asiatic,muj,Africa,0.0,11.7,18.63
Macaguán,Definitely endangered,https://en.wal.unesco.org/languages/macaguan,999.0,maca1259,Colombia,Hitnu,Guahiboan,mbn,South America,2.0,6.35,-71.27
Maca,Definitely endangered,https://en.wal.unesco.org/languages/maca,9999.0,maca1260,Paraguay,Maká,Mataguayan,mca,South America,0.0,-25.01,-57.37
Macaguaje,Not in use,https://en.wal.unesco.org/languages/macaguaje,0.0,maca1261,Colombia,Macaguaje,Tucanoan,mcl,South America,0.0,0.5,-75.83
Macanese,Critically endangered,https://en.wal.unesco.org/languages/macanese,99.0,maca1262,,Macanese,Indo-European,mzs,Eurasia,0.0,22.19,113.54
Macao Pidgin Portuguese,Not in use,https://en.wal.unesco.org/languages/macao-pidgin-portuguese,0.0,maca1264,,Macao Pidgin Portuguese,Pidgin,,Eurasia,0.0,22.2,113.55
Macedonian,Safe,https://en.wal.unesco.org/languages/macedonian,9999999.0,mace1250,Albania,Macedonian,Indo-European,mkd,Eurasia,17.0,41.6,21.79
Machinga,Endangered/unsafe,https://en.wal.unesco.org/languages/machinga,99999.0,mach1265,,Machinga,Atlantic-Congo,mvw,Africa,0.0,-9.37,39.43
Machame,Potentially vulnerable,https://en.wal.unesco.org/languages/machame,999999.0,mach1266,,Machame,Atlantic-Congo,jmc,Africa,5.0,-3.29,37.07
Machiguenga,Definitely endangered,https://en.wal.unesco.org/languages/machiguenga,99999.0,mach1267,Peru,Machiguenga,Arawakan,mcb,South America,0.0,-12.13,-72.5
Machinere,Definitely endangered,https://en.wal.unesco.org/languages/machinere,999.0,mach1268,,Machinere,Arawakan,mpd,South America,0.0,-10.66,-70.21
Maco,Endangered/unsafe,https://en.wal.unesco.org/languages/maco,999.0,maco1239,,Maco,Saliban,wpc,South America,0.0,4.56,-66.58
